uuid,timestamp,event,amount_loan,risk_level,assessment,income
4174,2022-11-30 19:11:26,Inform Customer,,,,
4175,2022-12-06 14:48:19,Customer applies for loan,,,,
4175,2022-12-06 16:48:19,Check application data,64530,,,7806
4175,2022-12-06 18:48:19,Normal Check,,2,,
4175,2022-12-06 20:48:19,Overall Assessment,,,,
4175,2022-12-06 22:48:19,Inform Customer,,,,
4176,2022-12-13 18:42:56,Customer applies for loan,,,,
4176,2022-12-13 20:42:56,Check application data,50152,,,6740
4176,2022-12-13 22:42:56,Normal Check,,4,,
4176,2022-12-14 00:42:56,Overall Assessment,,,,
4176,2022-12-14 02:42:56,Inform Customer,,,,
4177,2022-12-05 18:03:37,Customer applies for loan,,,,
4177,2022-12-05 20:03:37,Check application data,65640,,,5414
4177,2022-12-05 22:03:37,Normal Check,,3,,
4177,2022-12-06 00:03:37,Overall Assessment,,,,
4177,2022-12-06 02:03:37,Inform Customer,,,,
4178,2022-12-11 08:55:00,Customer applies for loan,,,,
4178,2022-12-11 10:55:00,Check application data,58171,,,2615
4178,2022-12-11 12:55:00,Extensive Check,,3,,
4178,2022-12-11 14:55:00,Overall Assessment,,,,
4178,2022-12-11 16:55:00,Inform Customer,,,,
4179,2022-12-13 09:51:07,Customer applies for loan,,,,
4179,2022-12-13 11:51:07,Check application data,54823,,,8372
4179,2022-12-13 13:51:07,Normal Check,,2,,
4179,2022-12-13 15:51:07,Overall Assessment,,,,
4179,2022-12-13 17:51:07,Inform Customer,,,,
4180,2022-12-06 10:07:02,Customer applies for loan,,,,
4180,2022-12-06 12:07:02,Check application data,94561,,,8383
4180,2022-12-06 14:07:02,Extensive Check,,1,,
4180,2022-12-06 16:07:02,Overall Assessment,,,,
4180,2022-12-06 18:07:02,Inform Customer,,,,
4181,2022-12-09 12:30:26,Customer applies for loan,,,,
4181,2022-12-09 14:30:26,Check application data,77721,,,3997
4181,2022-12-09 16:30:26,Normal Check,,1,,
4181,2022-12-09 18:30:26,Overall Assessment,,,,
4181,2022-12-09 20:30:26,Inform Customer,,,,
4182,2022-11-27 17:09:32,Customer applies for loan,,,,
4182,2022-11-27 19:09:32,Check application data,48894,,,2025
4182,2022-11-27 21:09:32,Extensive Check,,3,,
4182,2022-11-27 23:09:32,Overall Assessment,,,,
4182,2022-11-28 01:09:32,Inform Customer,,,,
4183,2022-11-27 11:02:47,Customer applies for loan,,,,
4183,2022-11-27 13:02:47,Check application data,45975,,,6471
4183,2022-11-27 15:02:47,Normal Check,,3,,
4183,2022-11-27 17:02:47,Overall Assessment,,,,
4183,2022-11-27 19:02:47,Inform Customer,,,,
4184,2022-11-27 16:15:15,Customer applies for loan,,,,
4184,2022-11-27 18:15:15,Check application data,97650,,,7100
4184,2022-11-27 20:15:15,Extensive Check,,2,,
4184,2022-11-27 22:15:15,Overall Assessment,,,,
4184,2022-11-28 00:15:15,Inform Customer,,,,
4185,2022-11-29 11:36:19,Customer applies for loan,,,,
4185,2022-11-29 13:36:19,Check application data,58314,,,8117
4185,2022-11-29 15:36:19,Normal Check,,2,,
4185,2022-11-29 17:36:19,Overall Assessment,,,,
4185,2022-11-29 19:36:19,Inform Customer,,,,
4186,2022-12-05 08:27:29,Customer applies for loan,,,,
4186,2022-12-05 10:27:29,Check application data,47837,,,8794
4186,2022-12-05 12:27:29,Normal Check,,1,,
4186,2022-12-05 14:27:29,Overall Assessment,,,,
4186,2022-12-05 16:27:29,Inform Customer,,,,
4187,2022-12-11 08:08:04,Customer applies for loan,,,,
4187,2022-12-11 10:08:04,Check application data,24672,,,7813
4187,2022-12-11 12:08:04,Normal Check,,2,,
4187,2022-12-11 14:08:04,Overall Assessment,,,,
4187,2022-12-11 16:08:04,Inform Customer,,,,
4188,2022-12-02 16:38:12,Customer applies for loan,,,,
4188,2022-12-02 18:38:12,Check application data,12312,,,6135
4188,2022-12-02 20:38:12,Normal Check,,4,,
4188,2022-12-02 22:38:12,Overall Assessment,,,,
4188,2022-12-03 00:38:12,Inform Customer,,,,
4189,2022-12-05 15:40:35,Customer applies for loan,,,,
4189,2022-12-05 17:40:35,Check application data,64659,,,7631
4189,2022-12-05 19:40:35,Normal Check,,3,,
4189,2022-12-05 21:40:35,Overall Assessment,,,,
4189,2022-12-05 23:40:35,Inform Customer,,,,
4190,2022-11-28 08:10:50,Customer applies for loan,,,,
4190,2022-11-28 10:10:50,Check application data,25142,,,4395
4190,2022-11-28 12:10:50,Normal Check,,1,,
4190,2022-11-28 14:10:50,Overall Assessment,,,,
4190,2022-11-28 16:10:50,Inform Customer,,,,
4191,2022-12-10 10:07:00,Customer applies for loan,,,,
4191,2022-12-10 12:07:00,Check application data,40703,,,9215
4191,2022-12-10 14:07:00,Normal Check,,3,,
4191,2022-12-10 16:07:00,Overall Assessment,,,,
4191,2022-12-10 18:07:00,Inform Customer,,,,
4192,2022-11-29 11:00:29,Customer applies for loan,,,,
4192,2022-11-29 13:00:29,Check application data,70705,,,2431
4192,2022-11-29 15:00:29,Extensive Check,,3,,
4192,2022-11-29 17:00:29,Overall Assessment,,,,
4192,2022-11-29 19:00:29,Inform Customer,,,,
4193,2022-12-06 15:29:40,Customer applies for loan,,,,
4193,2022-12-06 17:29:40,Check application data,95045,,,9150
4193,2022-12-06 19:29:40,Extensive Check,,4,,
4193,2022-12-06 21:29:40,Overall Assessment,,,,
4193,2022-12-06 23:29:40,Inform Customer,,,,
4194,2022-12-14 11:05:25,Customer applies for loan,,,,
4194,2022-12-14 13:05:25,Check application data,83136,,,4466
4194,2022-12-14 15:05:25,Extensive Check,,1,,
4194,2022-12-14 17:05:25,Overall Assessment,,,,
4194,2022-12-14 19:05:25,Inform Customer,,,,
4195,2022-12-06 18:49:16,Customer applies for loan,,,,
4195,2022-12-06 20:49:16,Check application data,40095,,,1044
4195,2022-12-06 22:49:16,Extensive Check,,0,,
4195,2022-12-07 00:49:16,Overall Assessment,,,,
4195,2022-12-07 02:49:16,Inform Customer,,,,
4196,2022-12-04 10:58:57,Customer applies for loan,,,,
4196,2022-12-04 12:58:57,Check application data,25074,,,7854
4196,2022-12-04 14:58:57,Normal Check,,0,,
4196,2022-12-04 16:58:57,Overall Assessment,,,,
4196,2022-12-04 18:58:57,Inform Customer,,,,
4197,2022-12-15 10:48:25,Customer applies for loan,,,,
4197,2022-12-15 12:48:25,Check application data,48843,,,1173
4197,2022-12-15 14:48:25,Extensive Check,,4,,
4197,2022-12-15 16:48:25,Overall Assessment,,,,
4197,2022-12-15 18:48:25,Inform Customer,,,,
4198,2022-12-14 18:07:12,Customer applies for loan,,,,
4198,2022-12-14 20:07:12,Check application data,59041,,,8079
4198,2022-12-14 22:07:12,Normal Check,,4,,
4198,2022-12-15 00:07:12,Overall Assessment,,,,
4198,2022-12-15 02:07:12,Inform Customer,,,,
4199,2022-12-15 13:36:19,Customer applies for loan,,,,
4199,2022-12-15 15:36:19,Check application data,90609,,,4012
4199,2022-12-15 17:36:19,Extensive Check,,2,,
4199,2022-12-15 19:36:19,Overall Assessment,,,,
4199,2022-12-15 21:36:19,Inform Customer,,,,
4200,2022-12-04 10:06:17,Customer applies for loan,,,,
4200,2022-12-04 12:06:17,Check application data,99924,,,8124
4200,2022-12-04 14:06:17,Extensive Check,,4,,
4200,2022-12-04 16:06:17,Overall Assessment,,,,
4200,2022-12-04 18:06:17,Inform Customer,,,,
4201,2022-12-08 14:06:26,Customer applies for loan,,,,
4201,2022-12-08 16:06:26,Check application data,33895,,,9853
4201,2022-12-08 18:06:26,Normal Check,,4,,
4201,2022-12-08 20:06:26,Overall Assessment,,,,
4201,2022-12-08 22:06:26,Inform Customer,,,,
4202,2022-12-03 10:35:47,Customer applies for loan,,,,
4202,2022-12-03 12:35:47,Check application data,20809,,,4381
4202,2022-12-03 14:35:47,Normal Check,,3,,
4202,2022-12-03 16:35:47,Overall Assessment,,,,
4202,2022-12-03 18:35:47,Inform Customer,,,,
4203,2022-11-29 11:14:56,Customer applies for loan,,,,
4203,2022-11-29 13:14:56,Check application data,45996,,,5464
4203,2022-11-29 15:14:56,Normal Check,,0,,
4203,2022-11-29 17:14:56,Overall Assessment,,,,
4203,2022-11-29 19:14:56,Inform Customer,,,,
4204,2022-12-10 10:00:33,Customer applies for loan,,,,
4204,2022-12-10 12:00:33,Check application data,69718,,,8719
4204,2022-12-10 14:00:33,Normal Check,,4,,
4204,2022-12-10 16:00:33,Overall Assessment,,,,
4204,2022-12-10 18:00:33,Inform Customer,,,,
4205,2022-12-15 16:04:52,Customer applies for loan,,,,
4205,2022-12-15 18:04:52,Check application data,45539,,,5478
4205,2022-12-15 20:04:52,Normal Check,,0,,
4205,2022-12-15 22:04:52,Overall Assessment,,,,
4205,2022-12-16 00:04:52,Inform Customer,,,,
4206,2022-12-08 11:19:34,Customer applies for loan,,,,
4206,2022-12-08 13:19:34,Check application data,67830,,,9225
4206,2022-12-08 15:19:34,Normal Check,,4,,
4206,2022-12-08 17:19:34,Overall Assessment,,,,
4206,2022-12-08 19:19:34,Inform Customer,,,,
4207,2022-11-30 08:42:14,Customer applies for loan,,,,
4207,2022-11-30 10:42:14,Check application data,72287,,,1372
4207,2022-11-30 12:42:14,Extensive Check,,3,,
4207,2022-11-30 14:42:14,Overall Assessment,,,,
4207,2022-11-30 16:42:14,Inform Customer,,,,
4208,2022-12-08 13:42:27,Customer applies for loan,,,,
4208,2022-12-08 15:42:27,Check application data,45855,,,6940
4208,2022-12-08 17:42:27,Normal Check,,4,,
4208,2022-12-08 19:42:27,Overall Assessment,,,,
4208,2022-12-08 21:42:27,Inform Customer,,,,
4209,2022-12-01 16:50:32,Customer applies for loan,,,,
4209,2022-12-01 18:50:32,Check application data,81798,,,4290
4209,2022-12-01 20:50:32,Extensive Check,,0,,
4209,2022-12-01 22:50:32,Overall Assessment,,,,
4209,2022-12-02 00:50:32,Inform Customer,,,,
4210,2022-11-29 08:17:13,Customer applies for loan,,,,
4210,2022-11-29 10:17:13,Check application data,45580,,,7410
4210,2022-11-29 12:17:13,Normal Check,,0,,
4210,2022-11-29 14:17:13,Overall Assessment,,,,
4210,2022-11-29 16:17:13,Inform Customer,,,,
4211,2022-12-15 12:30:15,Customer applies for loan,,,,
4211,2022-12-15 14:30:15,Check application data,35085,,,1978
4211,2022-12-15 16:30:15,Extensive Check,,1,,
4211,2022-12-15 18:30:15,Overall Assessment,,,,
4211,2022-12-15 20:30:15,Inform Customer,,,,
4212,2022-12-04 15:19:53,Customer applies for loan,,,,
4212,2022-12-04 17:19:53,Check application data,45232,,,4891
4212,2022-12-04 19:19:53,Normal Check,,4,,
4212,2022-12-04 21:19:53,Overall Assessment,,,,
4212,2022-12-04 23:19:53,Inform Customer,,,,
4213,2022-12-14 13:42:33,Customer applies for loan,,,,
4213,2022-12-14 15:42:33,Check application data,62286,,,3439
4213,2022-12-14 17:42:33,Normal Check,,2,,
4213,2022-12-14 19:42:33,Overall Assessment,,,,
4213,2022-12-14 21:42:33,Inform Customer,,,,
4214,2022-11-28 16:37:25,Customer applies for loan,,,,
4214,2022-11-28 18:37:25,Check application data,18510,,,4502
4214,2022-11-28 20:37:25,Normal Check,,1,,
4214,2022-11-28 22:37:25,Overall Assessment,,,,
4214,2022-11-29 00:37:25,Inform Customer,,,,
4215,2022-12-14 14:38:57,Customer applies for loan,,,,
4215,2022-12-14 16:38:57,Check application data,28492,,,5892
4215,2022-12-14 18:38:57,Normal Check,,3,,
4215,2022-12-14 20:38:57,Overall Assessment,,,,
4215,2022-12-14 22:38:57,Inform Customer,,,,
4216,2022-12-05 11:45:16,Customer applies for loan,,,,
4216,2022-12-05 13:45:16,Check application data,44659,,,1438
4216,2022-12-05 15:45:16,Extensive Check,,1,,
4216,2022-12-05 17:45:16,Overall Assessment,,,,
4216,2022-12-05 19:45:16,Inform Customer,,,,
4217,2022-12-06 13:08:35,Customer applies for loan,,,,
4217,2022-12-06 15:08:35,Check application data,85787,,,1216
4217,2022-12-06 17:08:35,Extensive Check,,4,,
4217,2022-12-06 19:08:35,Overall Assessment,,,,
4217,2022-12-06 21:08:35,Inform Customer,,,,
4218,2022-11-28 14:50:23,Customer applies for loan,,,,
4218,2022-11-28 16:50:23,Check application data,85541,,,6412
4218,2022-11-28 18:50:23,Extensive Check,,3,,
4218,2022-11-28 20:50:23,Overall Assessment,,,,
4218,2022-11-28 22:50:23,Inform Customer,,,,
4219,2022-12-06 17:09:03,Customer applies for loan,,,,
4219,2022-12-06 19:09:03,Check application data,59951,,,1188
4219,2022-12-06 21:09:03,Extensive Check,,0,,
4219,2022-12-06 23:09:03,Overall Assessment,,,,
4219,2022-12-07 01:09:03,Inform Customer,,,,
4220,2022-12-14 09:54:44,Customer applies for loan,,,,
4220,2022-12-14 11:54:44,Check application data,77146,,,8845
4220,2022-12-14 13:54:44,Normal Check,,3,,
4220,2022-12-14 15:54:44,Overall Assessment,,,,
4220,2022-12-14 17:54:44,Inform Customer,,,,
4221,2022-11-29 16:32:42,Customer applies for loan,,,,
4221,2022-11-29 18:32:42,Check application data,68085,,,8380
4221,2022-11-29 20:32:42,Normal Check,,0,,
4221,2022-11-29 22:32:42,Overall Assessment,,,,
4221,2022-11-30 00:32:42,Inform Customer,,,,
4222,2022-12-13 08:06:55,Customer applies for loan,,,,
4222,2022-12-13 10:06:55,Check application data,26006,,,8307
4222,2022-12-13 12:06:55,Normal Check,,1,,
4222,2022-12-13 14:06:55,Overall Assessment,,,,
4222,2022-12-13 16:06:55,Inform Customer,,,,
4223,2022-11-28 18:55:19,Customer applies for loan,,,,
4223,2022-11-28 20:55:19,Check application data,46112,,,2674
4223,2022-11-28 22:55:19,Extensive Check,,3,,
4223,2022-11-29 00:55:19,Overall Assessment,,,,
4223,2022-11-29 02:55:19,Inform Customer,,,,
4224,2022-12-13 08:44:46,Customer applies for loan,,,,
4224,2022-12-13 10:44:46,Check application data,72663,,,4278
4224,2022-12-13 12:44:46,Normal Check,,1,,
4224,2022-12-13 14:44:46,Overall Assessment,,,,
4224,2022-12-13 16:44:46,Inform Customer,,,,
4225,2022-12-03 11:56:57,Customer applies for loan,,,,
4225,2022-12-03 13:56:57,Check application data,91195,,,5846
4225,2022-12-03 15:56:57,Extensive Check,,3,,
4225,2022-12-03 17:56:57,Overall Assessment,,,,
4225,2022-12-03 19:56:57,Inform Customer,,,,
4226,2022-12-12 18:15:03,Customer applies for loan,,,,
4226,2022-12-12 20:15:03,Check application data,17915,,,3480
4226,2022-12-12 22:15:03,Normal Check,,0,,
4226,2022-12-13 00:15:03,Overall Assessment,,,,
4226,2022-12-13 02:15:03,Inform Customer,,,,
4227,2022-12-12 08:53:59,Customer applies for loan,,,,
4227,2022-12-12 10:53:59,Check application data,24007,,,9644
4227,2022-12-12 12:53:59,Normal Check,,2,,
4227,2022-12-12 14:53:59,Overall Assessment,,,,
4227,2022-12-12 16:53:59,Inform Customer,,,,
4228,2022-12-15 10:07:15,Customer applies for loan,,,,
4228,2022-12-15 12:07:15,Check application data,37810,,,1645
4228,2022-12-15 14:07:15,Extensive Check,,3,,
4228,2022-12-15 16:07:15,Overall Assessment,,,,
4228,2022-12-15 18:07:15,Inform Customer,,,,
4229,2022-12-15 11:39:56,Customer applies for loan,,,,
4229,2022-12-15 13:39:56,Check application data,57622,,,3157
4229,2022-12-15 15:39:56,Normal Check,,1,,
4229,2022-12-15 17:39:56,Overall Assessment,,,,
4229,2022-12-15 19:39:56,Inform Customer,,,,
4230,2022-12-09 09:18:48,Customer applies for loan,,,,
4230,2022-12-09 11:18:48,Check application data,16158,,,4703
4230,2022-12-09 13:18:48,Normal Check,,2,,
4230,2022-12-09 15:18:48,Overall Assessment,,,,
4230,2022-12-09 17:18:48,Inform Customer,,,,
4231,2022-12-01 14:06:59,Customer applies for loan,,,,
4231,2022-12-01 16:06:59,Check application data,24882,,,7599
4231,2022-12-01 18:06:59,Normal Check,,4,,
4231,2022-12-01 20:06:59,Overall Assessment,,,,
4231,2022-12-01 22:06:59,Inform Customer,,,,
4232,2022-12-04 12:30:32,Customer applies for loan,,,,
4232,2022-12-04 14:30:32,Check application data,85162,,,2128
4232,2022-12-04 16:30:32,Extensive Check,,4,,
4232,2022-12-04 18:30:32,Overall Assessment,,,,
4232,2022-12-04 20:30:32,Inform Customer,,,,
4233,2022-11-29 11:56:39,Customer applies for loan,,,,
4233,2022-11-29 13:56:39,Check application data,76467,,,6674
4233,2022-11-29 15:56:39,Normal Check,,0,,
4233,2022-11-29 17:56:39,Overall Assessment,,,,
4233,2022-11-29 19:56:39,Inform Customer,,,,
4234,2022-12-07 13:30:32,Customer applies for loan,,,,
4234,2022-12-07 15:30:32,Check application data,86497,,,7850
4234,2022-12-07 17:30:32,Extensive Check,,3,,
4234,2022-12-07 19:30:32,Overall Assessment,,,,
4234,2022-12-07 21:30:32,Inform Customer,,,,
4235,2022-12-02 11:18:01,Customer applies for loan,,,,
4235,2022-12-02 13:18:01,Check application data,14029,,,1506
4235,2022-12-02 15:18:01,Extensive Check,,0,,
4235,2022-12-02 17:18:01,Overall Assessment,,,,
4235,2022-12-02 19:18:01,Inform Customer,,,,
4236,2022-12-12 11:52:39,Customer applies for loan,,,,
4236,2022-12-12 13:52:39,Check application data,39769,,,7159
4236,2022-12-12 15:52:39,Normal Check,,0,,
4236,2022-12-12 17:52:39,Overall Assessment,,,,
4236,2022-12-12 19:52:39,Inform Customer,,,,
4237,2022-12-10 09:42:24,Customer applies for loan,,,,
4237,2022-12-10 11:42:24,Check application data,63774,,,2587
4237,2022-12-10 13:42:24,Extensive Check,,4,,
4237,2022-12-10 15:42:24,Overall Assessment,,,,
4237,2022-12-10 17:42:24,Inform Customer,,,,
4238,2022-12-02 09:14:34,Customer applies for loan,,,,
4238,2022-12-02 11:14:34,Check application data,56046,,,4947
4238,2022-12-02 13:14:34,Normal Check,,0,,
4238,2022-12-02 15:14:34,Overall Assessment,,,,
4238,2022-12-02 17:14:34,Inform Customer,,,,
4239,2022-12-09 13:04:06,Customer applies for loan,,,,
4239,2022-12-09 15:04:06,Check application data,59059,,,7065
4239,2022-12-09 17:04:06,Normal Check,,1,,
4239,2022-12-09 19:04:06,Overall Assessment,,,,
4239,2022-12-09 21:04:06,Inform Customer,,,,
4240,2022-12-01 08:49:23,Customer applies for loan,,,,
4240,2022-12-01 10:49:23,Check application data,59386,,,4740
4240,2022-12-01 12:49:23,Normal Check,,3,,
4240,2022-12-01 14:49:23,Overall Assessment,,,,
4240,2022-12-01 16:49:23,Inform Customer,,,,
4241,2022-12-12 08:18:01,Customer applies for loan,,,,
4241,2022-12-12 10:18:01,Check application data,69286,,,7261
4241,2022-12-12 12:18:01,Normal Check,,1,,
4241,2022-12-12 14:18:01,Overall Assessment,,,,
4241,2022-12-12 16:18:01,Inform Customer,,,,
4242,2022-11-28 16:31:47,Customer applies for loan,,,,
4242,2022-11-28 18:31:47,Check application data,44268,,,8759
4242,2022-11-28 20:31:47,Normal Check,,3,,
4242,2022-11-28 22:31:47,Overall Assessment,,,,
4242,2022-11-29 00:31:47,Inform Customer,,,,
4243,2022-11-28 13:21:59,Customer applies for loan,,,,
4243,2022-11-28 15:21:59,Check application data,69370,,,9728
4243,2022-11-28 17:21:59,Normal Check,,2,,
4243,2022-11-28 19:21:59,Overall Assessment,,,,
4243,2022-11-28 21:21:59,Inform Customer,,,,
4244,2022-12-02 08:11:49,Customer applies for loan,,,,
4244,2022-12-02 10:11:49,Check application data,28612,,,1032
4244,2022-12-02 12:11:49,Extensive Check,,2,,
4244,2022-12-02 14:11:49,Overall Assessment,,,,
4244,2022-12-02 16:11:49,Inform Customer,,,,
4245,2022-12-01 08:35:30,Customer applies for loan,,,,
4245,2022-12-01 10:35:30,Check application data,64984,,,8415
4245,2022-12-01 12:35:30,Normal Check,,2,,
4245,2022-12-01 14:35:30,Overall Assessment,,,,
4245,2022-12-01 16:35:30,Inform Customer,,,,
4246,2022-12-14 15:51:41,Customer applies for loan,,,,
4246,2022-12-14 17:51:41,Check application data,96037,,,1990
4246,2022-12-14 19:51:41,Extensive Check,,0,,
4246,2022-12-14 21:51:41,Overall Assessment,,,,
4246,2022-12-14 23:51:41,Inform Customer,,,,
4247,2022-11-27 13:46:21,Customer applies for loan,,,,
4247,2022-11-27 15:46:21,Check application data,31039,,,3276
4247,2022-11-27 17:46:21,Normal Check,,4,,
4247,2022-11-27 19:46:21,Overall Assessment,,,,
4247,2022-11-27 21:46:21,Inform Customer,,,,
4248,2022-12-04 18:27:28,Customer applies for loan,,,,
4248,2022-12-04 20:27:28,Check application data,55688,,,2681
4248,2022-12-04 22:27:28,Extensive Check,,0,,
4248,2022-12-05 00:27:28,Overall Assessment,,,,
4248,2022-12-05 02:27:28,Inform Customer,,,,
4249,2022-12-13 11:31:13,Customer applies for loan,,,,
4249,2022-12-13 13:31:13,Check application data,54102,,,7172
4249,2022-12-13 15:31:13,Normal Check,,2,,
4249,2022-12-13 17:31:13,Overall Assessment,,,,
4249,2022-12-13 19:31:13,Inform Customer,,,,
4250,2022-11-27 08:45:57,Customer applies for loan,,,,
4250,2022-11-27 10:45:57,Check application data,90401,,,8458
4250,2022-11-27 12:45:57,Extensive Check,,1,,
4250,2022-11-27 14:45:57,Overall Assessment,,,,
4250,2022-11-27 16:45:57,Inform Customer,,,,
4251,2022-12-06 12:49:19,Customer applies for loan,,,,
4251,2022-12-06 14:49:19,Check application data,80508,,,1258
4251,2022-12-06 16:49:19,Extensive Check,,2,,
4251,2022-12-06 18:49:19,Overall Assessment,,,,
4251,2022-12-06 20:49:19,Inform Customer,,,,
4252,2022-12-02 10:30:40,Customer applies for loan,,,,
4252,2022-12-02 12:30:40,Check application data,70281,,,8190
4252,2022-12-02 14:30:40,Normal Check,,4,,
4252,2022-12-02 16:30:40,Overall Assessment,,,,
4252,2022-12-02 18:30:40,Inform Customer,,,,
4253,2022-12-06 10:55:05,Customer applies for loan,,,,
