uuid,timestamp,event,amount_loan,risk_level,assessment
4092,2022-11-30 00:59:08,Inform Customer,,,
4093,2022-12-10 15:08:23,Customer applies for loan,,,
4093,2022-12-10 17:08:23,Check application data,49186,,
4093,2022-12-10 19:08:23,Normal Check,,3,
4093,2022-12-10 21:08:23,Overall Assessment,,,True
4093,2022-12-10 23:08:23,Write Confirmation Letter with Terms,,,
4093,2022-12-11 01:08:23,Inform Customer,,,
4094,2022-12-15 16:54:52,Customer applies for loan,,,
4094,2022-12-15 18:54:52,Check application data,98993,,
4094,2022-12-15 20:54:52,Extensive Check,,4,
4094,2022-12-15 22:54:52,Overall Assessment,,,False
4094,2022-12-16 00:54:52,Write Rejection Letter,,,
4094,2022-12-16 02:54:52,Inform Customer,,,
4095,2022-12-12 18:16:21,Customer applies for loan,,,
4095,2022-12-12 20:16:21,Check application data,79157,,
4095,2022-12-12 22:16:21,Normal Check,,4,
4095,2022-12-13 00:16:21,Overall Assessment,,,False
4095,2022-12-13 02:16:21,Write Rejection Letter,,,
4095,2022-12-13 04:16:21,Inform Customer,,,
4096,2022-12-09 09:38:53,Customer applies for loan,,,
4096,2022-12-09 11:38:53,Check application data,87237,,
4096,2022-12-09 13:38:53,Extensive Check,,4,
4096,2022-12-09 15:38:53,Overall Assessment,,,False
4096,2022-12-09 17:38:53,Write Rejection Letter,,,
4096,2022-12-09 19:38:53,Inform Customer,,,
4097,2022-12-14 10:18:24,Customer applies for loan,,,
4097,2022-12-14 12:18:24,Check application data,25766,,
4097,2022-12-14 14:18:24,Normal Check,,4,
4097,2022-12-14 16:18:24,Overall Assessment,,,False
4097,2022-12-14 18:18:24,Write Rejection Letter,,,
4097,2022-12-14 20:18:24,Inform Customer,,,
4098,2022-12-03 14:47:45,Customer applies for loan,,,
4098,2022-12-03 16:47:45,Check application data,89309,,
4098,2022-12-03 18:47:45,Extensive Check,,2,
4098,2022-12-03 20:47:45,Overall Assessment,,,False
4098,2022-12-03 22:47:45,Write Rejection Letter,,,
4098,2022-12-04 00:47:45,Inform Customer,,,
4099,2022-11-29 11:30:44,Customer applies for loan,,,
4099,2022-11-29 13:30:44,Check application data,92139,,
4099,2022-11-29 15:30:44,Extensive Check,,1,
4099,2022-11-29 17:30:44,Overall Assessment,,,False
4099,2022-11-29 19:30:44,Write Rejection Letter,,,
4099,2022-11-29 21:30:44,Inform Customer,,,
4100,2022-12-08 10:27:57,Customer applies for loan,,,
4100,2022-12-08 12:27:57,Check application data,19629,,
4100,2022-12-08 14:27:57,Normal Check,,4,
4100,2022-12-08 16:27:57,Overall Assessment,,,False
4100,2022-12-08 18:27:57,Write Rejection Letter,,,
4100,2022-12-08 20:27:57,Inform Customer,,,
4101,2022-12-12 15:33:30,Customer applies for loan,,,
4101,2022-12-12 17:33:30,Check application data,54231,,
4101,2022-12-12 19:33:30,Normal Check,,3,
4101,2022-12-12 21:33:30,Overall Assessment,,,True
4101,2022-12-12 23:33:30,Write Confirmation Letter with Terms,,,
4101,2022-12-13 01:33:30,Inform Customer,,,
4102,2022-11-27 15:23:11,Customer applies for loan,,,
4102,2022-11-27 17:23:11,Check application data,88214,,
4102,2022-11-27 19:23:11,Extensive Check,,1,
4102,2022-11-27 21:23:11,Overall Assessment,,,False
4102,2022-11-27 23:23:11,Write Rejection Letter,,,
4102,2022-11-28 01:23:11,Inform Customer,,,
4103,2022-12-14 18:48:25,Customer applies for loan,,,
4103,2022-12-14 20:48:25,Check application data,16648,,
4103,2022-12-14 22:48:25,Normal Check,,4,
4103,2022-12-15 00:48:25,Overall Assessment,,,False
4103,2022-12-15 02:48:25,Write Rejection Letter,,,
4103,2022-12-15 04:48:25,Inform Customer,,,
4104,2022-12-07 09:18:51,Customer applies for loan,,,
4104,2022-12-07 11:18:51,Check application data,39046,,
4104,2022-12-07 13:18:51,Normal Check,,4,
4104,2022-12-07 15:18:51,Overall Assessment,,,False
4104,2022-12-07 17:18:51,Write Rejection Letter,,,
4104,2022-12-07 19:18:51,Inform Customer,,,
4105,2022-12-08 12:32:45,Customer applies for loan,,,
4105,2022-12-08 14:32:45,Check application data,72946,,
4105,2022-12-08 16:32:45,Normal Check,,3,
4105,2022-12-08 18:32:45,Overall Assessment,,,True
4105,2022-12-08 20:32:45,Write Confirmation Letter with Terms,,,
4105,2022-12-08 22:32:45,Inform Customer,,,
4106,2022-11-30 18:55:56,Customer applies for loan,,,
4106,2022-11-30 20:55:56,Check application data,68330,,
4106,2022-11-30 22:55:56,Normal Check,,1,
4106,2022-12-01 00:55:56,Overall Assessment,,,True
4106,2022-12-01 02:55:56,Write Confirmation Letter with Terms,,,
4106,2022-12-01 04:55:56,Inform Customer,,,
4107,2022-12-09 14:09:44,Customer applies for loan,,,
4107,2022-12-09 16:09:44,Check application data,92352,,
4107,2022-12-09 18:09:44,Extensive Check,,4,
4107,2022-12-09 20:09:44,Overall Assessment,,,False
4107,2022-12-09 22:09:44,Write Rejection Letter,,,
4107,2022-12-10 00:09:44,Inform Customer,,,
4108,2022-12-13 12:11:34,Customer applies for loan,,,
4108,2022-12-13 14:11:34,Check application data,88360,,
4108,2022-12-13 16:11:34,Extensive Check,,3,
4108,2022-12-13 18:11:34,Overall Assessment,,,False
4108,2022-12-13 20:11:34,Write Rejection Letter,,,
4108,2022-12-13 22:11:34,Inform Customer,,,
4109,2022-12-01 08:03:12,Customer applies for loan,,,
4109,2022-12-01 10:03:12,Check application data,21952,,
4109,2022-12-01 12:03:12,Normal Check,,3,
4109,2022-12-01 14:03:12,Overall Assessment,,,True
4109,2022-12-01 16:03:12,Write Confirmation Letter with Terms,,,
4109,2022-12-01 18:03:12,Inform Customer,,,
4110,2022-12-12 14:43:26,Customer applies for loan,,,
4110,2022-12-12 16:43:26,Check application data,69006,,
4110,2022-12-12 18:43:26,Normal Check,,4,
4110,2022-12-12 20:43:26,Overall Assessment,,,False
4110,2022-12-12 22:43:26,Write Rejection Letter,,,
4110,2022-12-13 00:43:26,Inform Customer,,,
4111,2022-12-10 09:49:47,Customer applies for loan,,,
4111,2022-12-10 11:49:47,Check application data,83381,,
4111,2022-12-10 13:49:47,Extensive Check,,1,
4111,2022-12-10 15:49:47,Overall Assessment,,,False
4111,2022-12-10 17:49:47,Write Rejection Letter,,,
4111,2022-12-10 19:49:47,Inform Customer,,,
4112,2022-12-13 16:52:14,Customer applies for loan,,,
4112,2022-12-13 18:52:14,Check application data,99807,,
4112,2022-12-13 20:52:14,Extensive Check,,3,
4112,2022-12-13 22:52:14,Overall Assessment,,,False
4112,2022-12-14 00:52:14,Write Rejection Letter,,,
4112,2022-12-14 02:52:14,Inform Customer,,,
4113,2022-12-07 12:23:28,Customer applies for loan,,,
4113,2022-12-07 14:23:28,Check application data,96900,,
4113,2022-12-07 16:23:28,Extensive Check,,4,
4113,2022-12-07 18:23:28,Overall Assessment,,,False
4113,2022-12-07 20:23:28,Write Rejection Letter,,,
4113,2022-12-07 22:23:28,Inform Customer,,,
4114,2022-11-30 11:30:35,Customer applies for loan,,,
4114,2022-11-30 13:30:35,Check application data,44698,,
4114,2022-11-30 15:30:35,Normal Check,,2,
4114,2022-11-30 17:30:35,Overall Assessment,,,True
4114,2022-11-30 19:30:35,Write Confirmation Letter with Terms,,,
4114,2022-11-30 21:30:35,Inform Customer,,,
4115,2022-11-28 17:37:40,Customer applies for loan,,,
4115,2022-11-28 19:37:40,Check application data,68522,,
4115,2022-11-28 21:37:40,Normal Check,,1,
4115,2022-11-28 23:37:40,Overall Assessment,,,True
4115,2022-11-29 01:37:40,Write Confirmation Letter with Terms,,,
4115,2022-11-29 03:37:40,Inform Customer,,,
4116,2022-12-14 17:41:57,Customer applies for loan,,,
4116,2022-12-14 19:41:57,Check application data,64580,,
4116,2022-12-14 21:41:57,Normal Check,,2,
4116,2022-12-14 23:41:57,Overall Assessment,,,True
4116,2022-12-15 01:41:57,Write Confirmation Letter with Terms,,,
4116,2022-12-15 03:41:57,Inform Customer,,,
4117,2022-12-08 08:26:17,Customer applies for loan,,,
4117,2022-12-08 10:26:17,Check application data,21101,,
4117,2022-12-08 12:26:17,Normal Check,,2,
4117,2022-12-08 14:26:17,Overall Assessment,,,True
4117,2022-12-08 16:26:17,Write Confirmation Letter with Terms,,,
4117,2022-12-08 18:26:17,Inform Customer,,,
4118,2022-12-10 17:45:12,Customer applies for loan,,,
4118,2022-12-10 19:45:12,Check application data,11144,,
4118,2022-12-10 21:45:12,Normal Check,,0,
4118,2022-12-10 23:45:12,Overall Assessment,,,True
4118,2022-12-11 01:45:12,Write Confirmation Letter with Terms,,,
4118,2022-12-11 03:45:12,Inform Customer,,,
4119,2022-11-28 13:09:43,Customer applies for loan,,,
4119,2022-11-28 15:09:43,Check application data,83375,,
4119,2022-11-28 17:09:43,Extensive Check,,2,
4119,2022-11-28 19:09:43,Overall Assessment,,,False
4119,2022-11-28 21:09:43,Write Rejection Letter,,,
4119,2022-11-28 23:09:43,Inform Customer,,,
4120,2022-12-05 11:21:19,Customer applies for loan,,,
4120,2022-12-05 13:21:19,Check application data,97500,,
4120,2022-12-05 15:21:19,Extensive Check,,4,
4120,2022-12-05 17:21:19,Overall Assessment,,,False
4120,2022-12-05 19:21:19,Write Rejection Letter,,,
4120,2022-12-05 21:21:19,Inform Customer,,,
4121,2022-12-09 17:03:22,Customer applies for loan,,,
4121,2022-12-09 19:03:22,Check application data,62011,,
4121,2022-12-09 21:03:22,Normal Check,,4,
4121,2022-12-09 23:03:22,Overall Assessment,,,False
4121,2022-12-10 01:03:22,Write Rejection Letter,,,
4121,2022-12-10 03:03:22,Inform Customer,,,
4122,2022-12-01 16:06:23,Customer applies for loan,,,
4122,2022-12-01 18:06:23,Check application data,25461,,
4122,2022-12-01 20:06:23,Normal Check,,3,
4122,2022-12-01 22:06:23,Overall Assessment,,,True
4122,2022-12-02 00:06:23,Write Confirmation Letter with Terms,,,
4122,2022-12-02 02:06:23,Inform Customer,,,
4123,2022-12-08 10:15:53,Customer applies for loan,,,
4123,2022-12-08 12:15:53,Check application data,98265,,
4123,2022-12-08 14:15:53,Extensive Check,,1,
4123,2022-12-08 16:15:53,Overall Assessment,,,False
4123,2022-12-08 18:15:53,Write Rejection Letter,,,
4123,2022-12-08 20:15:53,Inform Customer,,,
4124,2022-11-26 10:29:34,Customer applies for loan,,,
4124,2022-11-26 12:29:34,Check application data,30542,,
4124,2022-11-26 14:29:34,Normal Check,,0,
4124,2022-11-26 16:29:34,Overall Assessment,,,True
4124,2022-11-26 18:29:34,Write Confirmation Letter with Terms,,,
4124,2022-11-26 20:29:34,Inform Customer,,,
4125,2022-12-10 16:03:57,Customer applies for loan,,,
4125,2022-12-10 18:03:57,Check application data,72116,,
4125,2022-12-10 20:03:57,Normal Check,,1,
4125,2022-12-10 22:03:57,Overall Assessment,,,True
4125,2022-12-11 00:03:57,Write Confirmation Letter with Terms,,,
4125,2022-12-11 02:03:57,Inform Customer,,,
4126,2022-12-07 17:17:22,Customer applies for loan,,,
4126,2022-12-07 19:17:22,Check application data,55012,,
4126,2022-12-07 21:17:22,Normal Check,,2,
4126,2022-12-07 23:17:22,Overall Assessment,,,True
4126,2022-12-08 01:17:22,Write Confirmation Letter with Terms,,,
4126,2022-12-08 03:17:22,Inform Customer,,,
4127,2022-12-14 12:13:02,Customer applies for loan,,,
4127,2022-12-14 14:13:02,Check application data,62109,,
4127,2022-12-14 16:13:02,Normal Check,,1,
4127,2022-12-14 18:13:02,Overall Assessment,,,True
4127,2022-12-14 20:13:02,Write Confirmation Letter with Terms,,,
4127,2022-12-14 22:13:02,Inform Customer,,,
4128,2022-12-14 12:25:39,Customer applies for loan,,,
4128,2022-12-14 14:25:39,Check application data,82908,,
4128,2022-12-14 16:25:39,Extensive Check,,3,
4128,2022-12-14 18:25:39,Overall Assessment,,,False
4128,2022-12-14 20:25:39,Write Rejection Letter,,,
4128,2022-12-14 22:25:39,Inform Customer,,,
4129,2022-12-13 17:50:38,Customer applies for loan,,,
4129,2022-12-13 19:50:38,Check application data,16579,,
4129,2022-12-13 21:50:38,Normal Check,,0,
4129,2022-12-13 23:50:38,Overall Assessment,,,True
4129,2022-12-14 01:50:38,Write Confirmation Letter with Terms,,,
4129,2022-12-14 03:50:38,Inform Customer,,,
4130,2022-12-13 14:00:26,Customer applies for loan,,,
4130,2022-12-13 16:00:26,Check application data,64528,,
4130,2022-12-13 18:00:26,Normal Check,,1,
4130,2022-12-13 20:00:26,Overall Assessment,,,True
4130,2022-12-13 22:00:26,Write Confirmation Letter with Terms,,,
4130,2022-12-14 00:00:26,Inform Customer,,,
4131,2022-12-09 13:29:08,Customer applies for loan,,,
4131,2022-12-09 15:29:08,Check application data,90846,,
4131,2022-12-09 17:29:08,Extensive Check,,1,
4131,2022-12-09 19:29:08,Overall Assessment,,,False
4131,2022-12-09 21:29:08,Write Rejection Letter,,,
4131,2022-12-09 23:29:08,Inform Customer,,,
4132,2022-11-30 15:23:32,Customer applies for loan,,,
4132,2022-11-30 17:23:32,Check application data,90918,,
4132,2022-11-30 19:23:32,Extensive Check,,3,
4132,2022-11-30 21:23:32,Overall Assessment,,,False
4132,2022-11-30 23:23:32,Write Rejection Letter,,,
4132,2022-12-01 01:23:32,Inform Customer,,,
4133,2022-11-28 11:20:29,Customer applies for loan,,,
4133,2022-11-28 13:20:29,Check application data,39160,,
4133,2022-11-28 15:20:29,Normal Check,,2,
4133,2022-11-28 17:20:29,Overall Assessment,,,True
4133,2022-11-28 19:20:29,Write Confirmation Letter with Terms,,,
4133,2022-11-28 21:20:29,Inform Customer,,,
4134,2022-11-29 11:54:12,Customer applies for loan,,,
4134,2022-11-29 13:54:12,Check application data,95161,,
4134,2022-11-29 15:54:12,Extensive Check,,3,
4134,2022-11-29 17:54:12,Overall Assessment,,,False
4134,2022-11-29 19:54:12,Write Rejection Letter,,,
4134,2022-11-29 21:54:12,Inform Customer,,,
4135,2022-12-04 08:17:23,Customer applies for loan,,,
4135,2022-12-04 10:17:23,Check application data,62944,,
4135,2022-12-04 12:17:23,Normal Check,,0,
4135,2022-12-04 14:17:23,Overall Assessment,,,True
4135,2022-12-04 16:17:23,Write Confirmation Letter with Terms,,,
4135,2022-12-04 18:17:23,Inform Customer,,,
4136,2022-12-04 08:29:44,Customer applies for loan,,,
4136,2022-12-04 10:29:44,Check application data,96664,,
4136,2022-12-04 12:29:44,Extensive Check,,4,
4136,2022-12-04 14:29:44,Overall Assessment,,,False
4136,2022-12-04 16:29:44,Write Rejection Letter,,,
4136,2022-12-04 18:29:44,Inform Customer,,,
4137,2022-12-14 17:42:19,Customer applies for loan,,,
4137,2022-12-14 19:42:19,Check application data,59964,,
4137,2022-12-14 21:42:19,Normal Check,,3,
4137,2022-12-14 23:42:19,Overall Assessment,,,True
4137,2022-12-15 01:42:19,Write Confirmation Letter with Terms,,,
4137,2022-12-15 03:42:19,Inform Customer,,,
4138,2022-12-13 16:16:46,Customer applies for loan,,,
4138,2022-12-13 18:16:46,Check application data,58336,,
4138,2022-12-13 20:16:46,Normal Check,,1,
4138,2022-12-13 22:16:46,Overall Assessment,,,True
4138,2022-12-14 00:16:46,Write Confirmation Letter with Terms,,,
4138,2022-12-14 02:16:46,Inform Customer,,,
4139,2022-12-04 15:33:20,Customer applies for loan,,,
4139,2022-12-04 17:33:20,Check application data,48067,,
4139,2022-12-04 19:33:20,Normal Check,,2,
4139,2022-12-04 21:33:20,Overall Assessment,,,True
4139,2022-12-04 23:33:20,Write Confirmation Letter with Terms,,,
4139,2022-12-05 01:33:20,Inform Customer,,,
4140,2022-11-26 17:30:07,Customer applies for loan,,,
4140,2022-11-26 19:30:07,Check application data,68446,,
4140,2022-11-26 21:30:07,Normal Check,,0,
4140,2022-11-26 23:30:07,Overall Assessment,,,True
4140,2022-11-27 01:30:07,Write Confirmation Letter with Terms,,,
4140,2022-11-27 03:30:07,Inform Customer,,,
4141,2022-12-04 18:27:54,Customer applies for loan,,,
4141,2022-12-04 20:27:54,Check application data,16365,,
4141,2022-12-04 22:27:54,Normal Check,,1,
4141,2022-12-05 00:27:54,Overall Assessment,,,True
4141,2022-12-05 02:27:54,Write Confirmation Letter with Terms,,,
4141,2022-12-05 04:27:54,Inform Customer,,,
4142,2022-11-27 18:41:12,Customer applies for loan,,,
4142,2022-11-27 20:41:12,Check application data,78977,,
4142,2022-11-27 22:41:12,Normal Check,,4,
4142,2022-11-28 00:41:12,Overall Assessment,,,False
4142,2022-11-28 02:41:12,Write Rejection Letter,,,
4142,2022-11-28 04:41:12,Inform Customer,,,
4143,2022-12-10 10:09:31,Customer applies for loan,,,
4143,2022-12-10 12:09:31,Check application data,17652,,
4143,2022-12-10 14:09:31,Normal Check,,3,
4143,2022-12-10 16:09:31,Overall Assessment,,,True
4143,2022-12-10 18:09:31,Write Confirmation Letter with Terms,,,
4143,2022-12-10 20:09:31,Inform Customer,,,
4144,2022-12-06 13:07:30,Customer applies for loan,,,
4144,2022-12-06 15:07:30,Check application data,74975,,
4144,2022-12-06 17:07:30,Normal Check,,4,
4144,2022-12-06 19:07:30,Overall Assessment,,,False
4144,2022-12-06 21:07:30,Write Rejection Letter,,,
4144,2022-12-06 23:07:30,Inform Customer,,,
4145,2022-12-06 16:01:30,Customer applies for loan,,,
4145,2022-12-06 18:01:30,Check application data,86239,,
4145,2022-12-06 20:01:30,Extensive Check,,2,
4145,2022-12-06 22:01:30,Overall Assessment,,,False
4145,2022-12-07 00:01:30,Write Rejection Letter,,,
4145,2022-12-07 02:01:30,Inform Customer,,,
4146,2022-12-12 14:39:31,Customer applies for loan,,,
4146,2022-12-12 16:39:31,Check application data,53208,,
4146,2022-12-12 18:39:31,Normal Check,,3,
4146,2022-12-12 20:39:31,Overall Assessment,,,True
4146,2022-12-12 22:39:31,Write Confirmation Letter with Terms,,,
4146,2022-12-13 00:39:31,Inform Customer,,,
4147,2022-12-02 08:11:26,Customer applies for loan,,,
4147,2022-12-02 10:11:26,Check application data,73760,,
4147,2022-12-02 12:11:26,Normal Check,,4,
4147,2022-12-02 14:11:26,Overall Assessment,,,False
4147,2022-12-02 16:11:26,Write Rejection Letter,,,
4147,2022-12-02 18:11:26,Inform Customer,,,
4148,2022-12-15 09:26:58,Customer applies for loan,,,
4148,2022-12-15 11:26:58,Check application data,53527,,
4148,2022-12-15 13:26:58,Normal Check,,3,
4148,2022-12-15 15:26:58,Overall Assessment,,,True
4148,2022-12-15 17:26:58,Write Confirmation Letter with Terms,,,
4148,2022-12-15 19:26:58,Inform Customer,,,
4149,2022-12-10 16:58:51,Customer applies for loan,,,
4149,2022-12-10 18:58:51,Check application data,43393,,
4149,2022-12-10 20:58:51,Normal Check,,0,
4149,2022-12-10 22:58:51,Overall Assessment,,,True
4149,2022-12-11 00:58:51,Write Confirmation Letter with Terms,,,
4149,2022-12-11 02:58:51,Inform Customer,,,
4150,2022-11-28 18:15:20,Customer applies for loan,,,
4150,2022-11-28 20:15:20,Check application data,31966,,
4150,2022-11-28 22:15:20,Normal Check,,2,
4150,2022-11-29 00:15:20,Overall Assessment,,,True
4150,2022-11-29 02:15:20,Write Confirmation Letter with Terms,,,
4150,2022-11-29 04:15:20,Inform Customer,,,
4151,2022-11-27 11:05:13,Customer applies for loan,,,
4151,2022-11-27 13:05:13,Check application data,82890,,
4151,2022-11-27 15:05:13,Extensive Check,,4,
4151,2022-11-27 17:05:13,Overall Assessment,,,False
4151,2022-11-27 19:05:13,Write Rejection Letter,,,
4151,2022-11-27 21:05:13,Inform Customer,,,
4152,2022-12-02 15:13:58,Customer applies for loan,,,
4152,2022-12-02 17:13:58,Check application data,66970,,
4152,2022-12-02 19:13:58,Normal Check,,2,
4152,2022-12-02 21:13:58,Overall Assessment,,,True
4152,2022-12-02 23:13:58,Write Confirmation Letter with Terms,,,
4152,2022-12-03 01:13:58,Inform Customer,,,
4153,2022-12-09 11:38:46,Customer applies for loan,,,
4153,2022-12-09 13:38:46,Check application data,50628,,
4153,2022-12-09 15:38:46,Normal Check,,1,
4153,2022-12-09 17:38:46,Overall Assessment,,,True
4153,2022-12-09 19:38:46,Write Confirmation Letter with Terms,,,
4153,2022-12-09 21:38:46,Inform Customer,,,
4154,2022-12-09 11:26:57,Customer applies for loan,,,
4154,2022-12-09 13:26:57,Check application data,85489,,
4154,2022-12-09 15:26:57,Extensive Check,,3,
4154,2022-12-09 17:26:57,Overall Assessment,,,False
4154,2022-12-09 19:26:57,Write Rejection Letter,,,
4154,2022-12-09 21:26:57,Inform Customer,,,
4155,2022-12-13 15:23:51,Customer applies for loan,,,
4155,2022-12-13 17:23:51,Check application data,86624,,
4155,2022-12-13 19:23:51,Extensive Check,,3,
